"","group","mean_dist","max_dist","min_dist","median_dist","convex_hull","num_elem_subgroup","priv"
"116",116,0.05,0.09,0.02,0.05,3.98,4,0
"117",117,0.15,0.31,0.02,0.08,114.12,5,0
"118",118,0.11,0.11,0.11,0.11,0,2,0
"119",119,0.03,0.05,0.02,0.03,1.05,3,0
"120",120,0.1,0.18,0.03,0.08,41.94,5,0
"121",121,0.12,0.22,0.02,0.12,54.9,4,0
"122",122,0.06,0.06,0.06,0.06,0,2,0
"123",123,0.04,0.04,0.04,0.04,0,2,0
"124",124,0.14,0.19,0.06,0.18,44.17,3,0
"125",125,0.06,0.08,0.03,0.06,18.32,4,0
"126",126,0.07,0.07,0.07,0.07,0,2,0
"127",127,0.06,0.09,0.04,0.06,22.76,4,0
"128",128,0,0,0,0,0,2,0
"129",129,0.05,0.08,0.04,0.05,4.09,3,0
"130",130,0.06,0.06,0.06,0.06,0,2,0
"131",131,0.07,0.12,0.02,0.07,19.99,4,0
"132",132,0.06,0.08,0.04,0.07,26.5,4,0
"133",133,0.12,0.23,0.02,0.12,35.05,4,0
"134",134,0.13,0.19,0.04,0.16,6.99,3,0
"135",135,0.08,0.08,0.08,0.08,0,2,0
"136",136,0.02,0.02,0.02,0.02,0,2,0
"137",137,0.5,0.5,0.5,0.5,0,2,0
"138",138,0.03,0.03,0.03,0.03,0,2,0
"139",139,0.02,0.02,0.02,0.02,0,2,0
"140",140,0.03,0.03,0.03,0.03,0,2,0
"141",141,0.02,0.04,0.01,0.02,1.25,4,1
"142",142,0.03,0.08,0,0.03,8.09,7,1
"143",143,0.03,0.04,0.02,0.02,0.87,3,1
