"","group","mean_dist","max_dist","min_dist","median_dist","convex_hull","num_elem_subgroup","priv"
"88",88,0.08,0.16,0.01,0.1,60,6,0.17
"89",89,0.01,0.01,0.01,0.01,0.32,3,0
"90",90,0.05,0.07,0.01,0.05,13.93,4,0.25
"91",91,0.08,0.08,0.08,0.08,0,2,0
"92",92,0.01,0.01,0.01,0.01,0,2,0
"93",93,0.16,0.26,0,0.16,89.91,4,0.5
"94",94,0.11,0.17,0.05,0.12,7.2,3,0
"95",95,0.12,0.12,0.12,0.12,0,2,0
"96",96,0.01,0.01,0.01,0.01,0,2,0
"97",97,0.01,0.01,0.01,0.01,0,2,0
"98",98,0.04,0.07,0.01,0.04,4.52,4,0.25
"99",99,0.01,0.01,0.01,0.01,0,2,0
"100",100,0.04,0.04,0.04,0.04,0,2,0
"101",101,0.04,0.04,0.04,0.04,0,2,0
"102",102,0.03,0.03,0.03,0.03,0,2,0
"103",103,0,0,0,0,0,2,0.5
"104",104,0.01,0.01,0.01,0.01,0,2,0
"105",105,0.08,0.12,0.03,0.09,6.28,3,0
"106",106,0.04,0.04,0.04,0.04,0,2,0
"107",107,0.06,0.06,0.06,0.06,0,2,0
"108",108,0.03,0.03,0.03,0.03,0,2,0
"109",109,0.05,0.05,0.05,0.05,0,2,0
"110",110,0.02,0.02,0.01,0.01,0.18,3,0.33
"111",111,0.01,0.02,0.01,0.01,0.7,4,0.25
"112",112,0,0,0,0,0,2,0
"113",113,0.01,0.01,0.01,0.01,0,2,0
"114",114,0.34,0.34,0.34,0.34,0,2,0
"115",115,0.08,0.08,0.08,0.08,0,2,0
"116",116,0.06,0.07,0.03,0.07,9.14,3,0
"117",117,0.03,0.04,0.01,0.03,0.83,3,0.67
"118",118,0,0,0,0,0,2,0.5
"119",119,0.01,0.01,0.01,0.01,0,2,0.5
"120",120,0.11,0.26,0,0.02,15.65,5,1
"121",121,0.02,0.02,0.02,0.02,0,2,1
"122",122,0.04,0.06,0.01,0.03,11.91,7,1
"123",123,0.06,0.11,0.01,0.07,55.67,10,1
"124",124,0,0,0,0,0,2,1
"125",125,0.06,0.17,0,0.05,29.1,7,1
"126",126,0.02,0.04,0.01,0.03,1.72,4,1
"127",127,0.18,0.18,0.18,0.18,0,2,1
"128",128,0,0,0,0,0,2,1
"129",129,0.01,0.02,0,0.01,1.74,6,1
"130",130,0.01,0.02,0,0.01,1.55,6,1
"131",131,0.09,0.18,0.02,0.08,90.85,8,1
"132",132,0.02,0.02,0.01,0.02,0.71,3,1
"133",133,0.04,0.06,0.03,0.03,3.48,3,1
"134",134,0.07,0.09,0.05,0.08,19.32,3,1
"135",135,0.16,0.16,0.16,0.16,0,2,1
"136",136,0.04,0.04,0.04,0.04,0,2,1
"137",137,0.02,0.02,0.01,0.02,1.05,3,1
"138",138,0.02,0.02,0.02,0.02,0,2,1
"139",139,0.06,0.09,0.02,0.06,13.83,4,1
